TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
2024-03-08 19:55:00,405.4800,405.9900,405.2500,405.2500,2586
2024-03-08 19:50:00,405.4500,405.8000,405.4100,405.5500,2214
2024-03-08 19:45:00,405.3300,405.8000,405.3100,405.6550,3517
2024-03-08 19:40:00,405.5600,405.7000,405.3000,405.5000,1839
2024-03-08 19:35:00,405.5500,405.7900,405.3100,405.5500,1114
2024-03-08 19:30:00,405.4050,405.7900,405.3100,405.7900,3888
2024-03-08 19:25:00,405.6900,405.7900,405.4000,405.4050,2219
2024-03-08 19:20:00,405.6100,405.9000,405.5000,405.7900,1855
2024-03-08 19:15:00,405.5600,405.9000,405.5600,405.6100,508
2024-03-08 19:10:00,405.7250,405.9000,405.5500,405.7300,339
2024-03-08 19:05:00,405.5000,405.9000,405.5000,405.7000,385
2024-03-08 19:00:00,405.9250,406.0000,405.5000,405.7000,657
2024-03-08 18:55:00,406.4250,406.7000,405.8500,405.9250,3049
2024-03-08 18:50:00,406.4600,406.7000,406.1300,406.4250,532
2024-03-08 18:45:00,406.2500,407.0000,406.1300,406.7000,1691
2024-03-08 18:40:00,406.4500,407.0000,406.2500,407.0000,286
2024-03-08 18:35:00,406.6250,406.9500,406.2500,406.7000,652
2024-03-08 18:30:00,407.0000,407.0000,406.2500,406.2500,217
2024-03-08 18:25:00,406.2500,407.0000,406.1300,407.0000,991
2024-03-08 18:20:00,406.3400,406.5000,406.1300,406.3150,961
2024-03-08 18:15:00,406.2400,406.4000,406.0500,406.2850,523
2024-03-08 18:10:00,406.2200,407.1000,406.0500,406.1520,1638
2024-03-08 18:05:00,406.3700,406.4500,406.0000,406.2550,3109
2024-03-08 18:00:00,406.5900,407.1000,406.3600,406.4500,1950
2024-03-08 17:55:00,406.7090,406.7100,406.5200,406.5900,1517
2024-03-08 17:50:00,406.8700,406.9000,406.5200,406.5600,1893
2024-03-08 17:45:00,406.9700,407.2690,406.5200,406.8800,3196
2024-03-08 17:40:00,406.9750,407.1000,406.8500,407.0500,1667
2024-03-08 17:35:00,407.2800,407.2800,406.8500,406.9000,239
2024-03-08 17:30:00,407.0750,407.6800,406.8500,407.0000,322
2024-03-08 17:25:00,407.1700,407.4000,406.9000,407.0750,3191
2024-03-08 17:20:00,407.0500,407.5000,407.0400,407.4000,1136
2024-03-08 17:15:00,407.2800,407.6000,407.0300,407.2700,190
2024-03-08 17:10:00,407.6050,407.9000,407.0300,407.2800,2205
2024-03-08 17:05:00,407.2100,407.9500,406.2200,407.6050,607658
2024-03-08 17:00:00,406.7150,407.9800,406.6200,407.4000,6359
2024-03-08 16:55:00,406.8100,406.8100,406.6200,406.6500,970
2024-03-08 16:50:00,407.0980,407.3700,387.4230,406.8100,4807
2024-03-08 16:45:00,406.7300,407.1000,406.6100,407.0500,4438
2024-03-08 16:40:00,406.7500,406.8300,406.5000,406.7600,1470
2024-03-08 16:35:00,406.9300,406.9900,406.6520,406.7450,1695
2024-03-08 16:30:00,406.9600,406.9900,406.6500,406.9400,2423
2024-03-08 16:25:00,406.9400,407.0900,406.8700,406.9600,1097
2024-03-08 16:20:00,406.9800,407.0900,406.2200,406.9300,92892
2024-03-08 16:15:00,406.2200,407.0900,406.2200,406.8700,1514
2024-03-08 16:10:00,406.9600,407.1900,406.6500,407.0100,4262
2024-03-08 16:05:00,406.8560,407.5500,406.2200,407.0000,62406
2024-03-08 16:00:00,406.1700,407.6900,406.1700,407.0100,6318223
2024-03-08 15:55:00,406.5100,406.7500,406.0700,406.1700,880611
2024-03-08 15:50:00,406.2800,406.5700,405.9800,406.5200,279699
2024-03-08 15:45:00,405.7700,406.4450,405.7600,406.2300,193081
2024-03-08 15:40:00,405.4400,406.0300,405.4400,405.7800,138012
2024-03-08 15:35:00,406.2500,406.3300,405.4160,405.4160,126473
2024-03-08 15:30:00,405.7100,406.4900,405.5600,406.2500,151614
2024-03-08 15:25:00,406.5300,406.7700,405.6510,405.7400,148943
2024-03-08 15:20:00,406.5100,406.7400,406.3000,406.5350,98258
2024-03-08 15:15:00,406.8200,406.9000,406.2900,406.5100,126273
2024-03-08 15:10:00,406.9200,406.9600,406.3100,406.8100,112717
2024-03-08 15:05:00,407.5400,407.5600,406.9300,406.9400,102391
2024-03-08 15:00:00,407.0400,407.7200,407.0400,407.5500,74726
2024-03-08 14:55:00,406.9900,407.2560,406.9300,407.0600,85279
2024-03-08 14:50:00,407.1000,407.4200,406.9100,406.9800,163138
2024-03-08 14:45:00,406.9910,407.1400,406.8500,407.0800,104541
2024-03-08 14:40:00,406.7100,407.0500,406.6300,407.0000,105885
2024-03-08 14:35:00,406.7880,406.9500,406.6000,406.6900,79335
2024-03-08 14:30:00,406.3800,406.8000,406.3650,406.7900,132812
2024-03-08 14:25:00,406.4000,406.5300,406.0800,406.3650,118153
2024-03-08 14:20:00,405.9900,406.5700,405.9200,406.4000,169045
2024-03-08 14:15:00,405.7700,406.2330,405.6950,405.9900,74115
2024-03-08 14:10:00,405.9200,405.9480,405.5280,405.6950,68044
2024-03-08 14:05:00,406.1000,406.2200,405.7000,405.9100,109049
2024-03-08 14:00:00,405.1800,406.1450,405.1100,406.0750,126719
2024-03-08 13:55:00,405.1750,405.3450,404.9300,405.2220,77729
2024-03-08 13:50:00,404.9000,405.3330,404.7900,405.1600,84286
2024-03-08 13:45:00,404.6800,405.1300,404.6600,404.9100,104117
2024-03-08 13:40:00,404.7700,404.9500,404.6000,404.7100,103038
2024-03-08 13:35:00,404.6200,404.9200,404.3300,404.7570,121460
2024-03-08 13:30:00,404.8000,405.2200,404.5900,404.6300,115756
2024-03-08 13:25:00,405.0100,405.4000,404.7800,404.8900,97529
2024-03-08 13:20:00,405.2350,405.5400,404.8600,405.0200,76903
2024-03-08 13:15:00,405.2100,405.4400,404.9200,405.2400,125158
2024-03-08 13:10:00,406.0500,406.1600,405.1000,405.1500,98349
2024-03-08 13:05:00,405.3600,406.3860,405.1700,406.0800,162931
2024-03-08 13:00:00,405.1400,405.4900,404.6300,405.4100,172992
2024-03-08 12:55:00,405.6050,405.6500,404.5500,405.1500,298808
2024-03-08 12:50:00,406.5100,406.7290,405.5300,405.5900,201047
2024-03-08 12:45:00,407.0300,407.0300,406.4400,406.4700,115651
2024-03-08 12:40:00,407.4300,407.5900,406.7900,407.0400,87772
2024-03-08 12:35:00,407.7700,407.8500,407.0500,407.4580,72404
2024-03-08 12:30:00,408.0500,408.1100,407.6600,407.8400,63794
2024-03-08 12:25:00,407.1700,408.2000,407.1700,408.0200,116260
2024-03-08 12:20:00,406.9950,407.3000,406.8300,407.0500,103987
2024-03-08 12:15:00,407.4400,407.5100,406.9700,406.9700,112598
2024-03-08 12:10:00,407.1390,407.9500,406.8900,407.4100,119401
2024-03-08 12:05:00,407.7800,407.9500,407.0000,407.2000,86854
2024-03-08 12:00:00,407.2900,408.3200,407.0800,407.7840,139939
2024-03-08 11:55:00,407.3200,407.8500,407.2700,407.2850,123194
2024-03-08 11:50:00,406.8000,407.6600,406.7700,407.3500,111273
2024-03-08 11:45:00,407.6350,407.6350,406.5300,406.8400,191967
2024-03-08 11:40:00,408.1450,408.4300,407.0500,407.6350,240257
